ds;y
2023-03-01;1.133784690281221
2023-03-02;0.9228204387564075
2023-03-03;0.6342958006415798
2023-03-04;-1.3667621733806217
2023-03-05;-1.4226056517254257
2023-03-06;0.9135131923656072
2023-03-07;0.5815547377603358
2023-03-08;-1.3667621733806217
2023-03-09;0.8731817913387896
2023-03-10;0.7583924191856105
2023-03-11;-1.3155723182312156
2023-03-12;-1.4443225599706286
2023-03-13;0.739777926403983
2023-03-14;0.7056513563043423
2023-03-15;0.6187837233235677
2023-03-16;0.6668711630093798
2023-03-17;0.6032716460055669
2023-03-18;-1.3822742506986214
2023-03-19;-1.4567322218250287
2023-03-20;0.7971726124805956
2023-03-21;0.8049286511395929
2023-03-22;0.7878653660897887
2023-03-23;0.7847629506261952
2023-03-24;0.699446525377183
2023-03-25;-1.354352511526219
2023-03-26;-1.4474249754342292
2023-03-27;0.8406064289710168
2023-03-28;0.9073083614383932
2023-03-29;0.8250943516529786
2023-03-30;1.003483240810028
2023-03-31;0.8855914531931947
2023-04-01;-1.2767921249362146
2023-04-02;-1.4210544439936252
2023-04-03;0.9709078784422256
2023-04-04;0.9879711634920004
2023-04-05;1.046917057300409
2023-04-06;0.7676996655763779
2023-04-07;0.6482566702277889
2023-04-08;-1.4412201445070283
2023-04-09;-1.4675906759476303
2023-04-10;1.063980342350213
2023-04-11;0.9616006320514342
2023-04-12;0.9414349315379877
2023-04-13;0.9429861392698109
2023-04-14;0.7770069119671859
2023-04-15;-1.3295331878174148
2023-04-16;-1.428810482652624
2023-04-17;0.8778354145341999
2023-04-18;0.9243716464881964
2023-04-19;0.9445373470016127
2023-04-20;0.8716305836069795
2023-04-21;0.6280909697143842
2023-04-22;-1.3310843955492169
2023-04-23;-1.4412201445070283
2023-04-24;0.8654257526798104
2023-04-25;1.0065856562736086
2023-04-26;0.8747329990706053
2023-04-27;0.8793866222659973
2023-04-28;0.9073083614383932
2023-04-29;-1.3481476805990185
2023-04-30;-1.4551810140932284
2023-05-01;-1.3295331878174148
2023-05-02;0.7583924191856105
2023-05-03;0.6746272016683791
2023-05-04;0.6870368635227754
2023-05-05;0.5955156073465612
2023-05-06;-1.3496988883308199
2023-05-07;-1.436566521311628
2023-05-08;-1.4195032362618265
2023-05-09;-1.45983463728863
2023-05-10;0.8328503903119882
2023-05-11;0.7304706800131817
2023-05-12;0.732021887744978
2023-05-13;-1.45362980636143
2023-05-14;-1.4800003378020308
2023-05-15;0.781660535162592
2023-05-16;0.7273682645495962
2023-05-17;0.6901392789863806
2023-05-18;0.6715247862047707
2023-05-19;0.5582866217833636
2023-05-20;-1.4210544439936252
2023-05-21;-1.4862051687292313
2023-05-22;0.5939643996147483
